Time [s], Analyzer Name, Decoded Protocol Result
3.390442750000000,SPI,MOSI: 0x100
3.390538093750000,SPI,MOSI: 0x100
3.390633468750000,SPI,MOSI: 0x100
3.390728781250000,SPI,MOSI: 0x100
3.390824156250000,SPI,MOSI: 0x100
3.390919437500000,SPI,MOSI: 0x100
3.391014781250000,SPI,MOSI: 0x100
3.391110156250000,SPI,MOSI: 0x100
3.391205593750000,SPI,MOSI: 0x100
3.391300875000000,SPI,MOSI: 0x100
3.391396218750000,SPI,MOSI: 0x100
3.391491593750000,SPI,MOSI: 0x100
3.391586875000000,SPI,MOSI: 0x100
3.391682312500000,SPI,MOSI: 0x100
3.391777625000000,SPI,MOSI: 0x100
3.391872968750000,SPI,MOSI: 0x100
3.391968343750000,SPI,MOSI: 0x100
3.392063625000000,SPI,MOSI: 0x100
3.392159000000000,SPI,MOSI: 0x100
3.392254406250000,SPI,MOSI: 0x100
3.392349656250000,SPI,MOSI: 0x100
3.392445062500000,SPI,MOSI: 0x100
3.392540375000000,SPI,MOSI: 0x100
3.392635812500000,SPI,MOSI: 0x100
3.392731093750000,SPI,MOSI: 0x100
3.392826500000000,SPI,MOSI: 0x100
3.392921812500000,SPI,MOSI: 0x100
3.393017156250000,SPI,MOSI: 0x100
3.393112562500000,SPI,MOSI: 0x100
3.393207843750000,SPI,MOSI: 0x100
3.393303250000000,SPI,MOSI: 0x100
3.393398593750000,SPI,MOSI: 0x100
3.393493906250000,SPI,MOSI: 0x100
3.393589312500000,SPI,MOSI: 0x100
3.393684656250000,SPI,MOSI: 0x100
3.393779906250000,SPI,MOSI: 0x100
3.393875375000000,SPI,MOSI: 0x100
3.393970656250000,SPI,MOSI: 0x100
3.394066093750000,SPI,MOSI: 0x100
3.394161406250000,SPI,MOSI: 0x100
3.394256718750000,SPI,MOSI: 0x100
3.394352187500000,SPI,MOSI: 0x100
3.394447468750000,SPI,MOSI: 0x100
3.394542843750000,SPI,MOSI: 0x100
3.394638187500000,SPI,MOSI: 0x100
3.394733500000000,SPI,MOSI: 0x100
3.394828937500000,SPI,MOSI: 0x100
3.394924218750000,SPI,MOSI: 0x100
3.395019625000000,SPI,MOSI: 0x100
3.395114875000000,SPI,MOSI: 0x100
3.395210343750000,SPI,MOSI: 0x100
3.395305625000000,SPI,MOSI: 0x100
3.395401031250000,SPI,MOSI: 0x100
3.395496343750000,SPI,MOSI: 0x100
3.395591718750000,SPI,MOSI: 0x100
3.395687031250000,SPI,MOSI: 0x100
3.395782375000000,SPI,MOSI: 0x100
3.395877687500000,SPI,MOSI: 0x100
3.395973125000000,SPI,MOSI: 0x100
3.396068437500000,SPI,MOSI: 0x100
3.396163812500000,SPI,MOSI: 0x100
3.396259093750000,SPI,MOSI: 0x100
3.396354531250000,SPI,MOSI: 0x100
3.396449843750000,SPI,MOSI: 0x100
3.396545156250000,SPI,MOSI: 0x100
3.396640593750000,SPI,MOSI: 0x100
3.396735875000000,SPI,MOSI: 0x100
3.396831250000000,SPI,MOSI: 0x100
3.396926562500000,SPI,MOSI: 0x100
3.397021906250000,SPI,MOSI: 0x100
3.397117250000000,SPI,MOSI: 0x100
3.397212625000000,SPI,MOSI: 0x100
3.397308031250000,SPI,MOSI: 0x100
3.397403343750000,SPI,MOSI: 0x100
3.397498625000000,SPI,MOSI: 0x100
3.397594000000000,SPI,MOSI: 0x100
3.397689343750000,SPI,MOSI: 0x100
3.397784687500000,SPI,MOSI: 0x100
3.397880031250000,SPI,MOSI: 0x100
3.397975375000000,SPI,MOSI: 0x100
3.398070781250000,SPI,MOSI: 0x100
3.398166093750000,SPI,MOSI: 0x100
3.398261406250000,SPI,MOSI: 0x100
3.398356843750000,SPI,MOSI: 0x100
3.398452093750000,SPI,MOSI: 0x100
3.398547500000000,SPI,MOSI: 0x100
3.398642843750000,SPI,MOSI: 0x100
3.398738125000000,SPI,MOSI: 0x100
3.398833562500000,SPI,MOSI: 0x100
3.398928812500000,SPI,MOSI: 0x100
3.399024250000000,SPI,MOSI: 0x100
3.399119531250000,SPI,MOSI: 0x100
3.399214968750000,SPI,MOSI: 0x100
3.399310281250000,SPI,MOSI: 0x100
3.399405593750000,SPI,MOSI: 0x100
3.399501000000000,SPI,MOSI: 0x100
3.399596281250000,SPI,MOSI: 0x100
3.399691718750000,SPI,MOSI: 0x100
3.399787000000000,SPI,MOSI: 0x100
3.399882343750000,SPI,MOSI: 0x100
3.399977750000000,SPI,MOSI: 0x100
3.400073000000000,SPI,MOSI: 0x100
3.400168437500000,SPI,MOSI: 0x100
3.400263750000000,SPI,MOSI: 0x100
3.400359187500000,SPI,MOSI: 0x100
3.400454437500000,SPI,MOSI: 0x100
3.400549843750000,SPI,MOSI: 0x100
3.400645125000000,SPI,MOSI: 0x100
3.400740562500000,SPI,MOSI: 0x100
3.400835843750000,SPI,MOSI: 0x100
3.400931281250000,SPI,MOSI: 0x100
3.401026593750000,SPI,MOSI: 0x100
3.401121937500000,SPI,MOSI: 0x100
3.401217281250000,SPI,MOSI: 0x100
3.401312562500000,SPI,MOSI: 0x100
3.401408000000000,SPI,MOSI: 0x100
3.401503312500000,SPI,MOSI: 0x100
3.401598593750000,SPI,MOSI: 0x100
3.401694062500000,SPI,MOSI: 0x100
3.401789343750000,SPI,MOSI: 0x100
3.401884718750000,SPI,MOSI: 0x100
3.401980031250000,SPI,MOSI: 0x100
3.402075343750000,SPI,MOSI: 0x100
3.402170750000000,SPI,MOSI: 0x100
3.402266031250000,SPI,MOSI: 0x100
3.402361406250000,SPI,MOSI: 0x100
3.402456750000000,SPI,MOSI: 0x100
3.402552187500000,SPI,MOSI: 0x100
3.402647468750000,SPI,MOSI: 0x100
3.402742781250000,SPI,MOSI: 0x100
3.402838218750000,SPI,MOSI: 0x100
3.402933531250000,SPI,MOSI: 0x100
3.403028812500000,SPI,MOSI: 0x100
3.403124250000000,SPI,MOSI: 0x100
3.403219531250000,SPI,MOSI: 0x100
3.403314843750000,SPI,MOSI: 0x100
3.403410281250000,SPI,MOSI: 0x100
3.403505562500000,SPI,MOSI: 0x100
3.403600875000000,SPI,MOSI: 0x100
3.403696218750000,SPI,MOSI: 0x100
3.403791656250000,SPI,MOSI: 0x100
3.403886937500000,SPI,MOSI: 0x100
3.403982218750000,SPI,MOSI: 0x100
3.404077656250000,SPI,MOSI: 0x100
3.404172968750000,SPI,MOSI: 0x100
3.404268406250000,SPI,MOSI: 0x100
3.404363656250000,SPI,MOSI: 0x100
3.404458968750000,SPI,MOSI: 0x100
3.404554375000000,SPI,MOSI: 0x100
3.404649656250000,SPI,MOSI: 0x100
3.404745125000000,SPI,MOSI: 0x100
3.404840406250000,SPI,MOSI: 0x100
3.404935750000000,SPI,MOSI: 0x100
3.405031125000000,SPI,MOSI: 0x100
3.405126375000000,SPI,MOSI: 0x100
3.405221812500000,SPI,MOSI: 0x100
3.405317093750000,SPI,MOSI: 0x100
3.405412531250000,SPI,MOSI: 0x100
3.405507812500000,SPI,MOSI: 0x100
3.405603093750000,SPI,MOSI: 0x100
3.405698531250000,SPI,MOSI: 0x100
3.405793812500000,SPI,MOSI: 0x100
3.405889093750000,SPI,MOSI: 0x100
3.405984562500000,SPI,MOSI: 0x100
3.406079843750000,SPI,MOSI: 0x100
3.406175187500000,SPI,MOSI: 0x100
3.406270562500000,SPI,MOSI: 0x100
3.406365812500000,SPI,MOSI: 0x100
3.406461156250000,SPI,MOSI: 0x100
3.406556593750000,SPI,MOSI: 0x100
3.406651875000000,SPI,MOSI: 0x100
3.406747281250000,SPI,MOSI: 0x100
3.406842531250000,SPI,MOSI: 0x100
3.406937968750000,SPI,MOSI: 0x100
3.407033250000000,SPI,MOSI: 0x100
3.407128531250000,SPI,MOSI: 0x100
3.407223968750000,SPI,MOSI: 0x100
3.407319250000000,SPI,MOSI: 0x100
3.407414687500000,SPI,MOSI: 0x100
3.407509968750000,SPI,MOSI: 0x100
3.407605343750000,SPI,MOSI: 0x100
3.407700687500000,SPI,MOSI: 0x100
3.407795968750000,SPI,MOSI: 0x100
3.407891406250000,SPI,MOSI: 0x100
3.407986718750000,SPI,MOSI: 0x100
3.408082031250000,SPI,MOSI: 0x100
3.408177437500000,SPI,MOSI: 0x100
3.408272718750000,SPI,MOSI: 0x100
3.408368062500000,SPI,MOSI: 0x100
3.408463468750000,SPI,MOSI: 0x100
3.408558781250000,SPI,MOSI: 0x100
3.408654093750000,SPI,MOSI: 0x100
3.408749468750000,SPI,MOSI: 0x100
3.408844812500000,SPI,MOSI: 0x100
3.408940125000000,SPI,MOSI: 0x100
3.409035562500000,SPI,MOSI: 0x100
3.409130843750000,SPI,MOSI: 0x100
3.409226218750000,SPI,MOSI: 0x100
3.409321531250000,SPI,MOSI: 0x100
3.409416812500000,SPI,MOSI: 0x100
3.409512250000000,SPI,MOSI: 0x100
3.409607531250000,SPI,MOSI: 0x100
3.409702843750000,SPI,MOSI: 0x100
3.409798250000000,SPI,MOSI: 0x100
3.409893531250000,SPI,MOSI: 0x100
3.409988968750000,SPI,MOSI: 0x100
3.410084281250000,SPI,MOSI: 0x100
3.410179562500000,SPI,MOSI: 0x100
3.410275000000000,SPI,MOSI: 0x100
3.410370312500000,SPI,MOSI: 0x100
3.410465625000000,SPI,MOSI: 0x100
3.410560968750000,SPI,MOSI: 0x100
3.410656281250000,SPI,MOSI: 0x100
3.410751718750000,SPI,MOSI: 0x100
3.410846968750000,SPI,MOSI: 0x100
3.410942406250000,SPI,MOSI: 0x100
3.411037656250000,SPI,MOSI: 0x100
3.411133031250000,SPI,MOSI: 0x100
3.411228218750000,SPI,MOSI: 0x100
3.411323500000000,SPI,MOSI: 0x100
3.411418687500000,SPI,MOSI: 0x100
3.411513875000000,SPI,MOSI: 0x100
3.411609156250000,SPI,MOSI: 0x100
3.411704375000000,SPI,MOSI: 0x100
3.411799625000000,SPI,MOSI: 0x100
3.411894875000000,SPI,MOSI: 0x100
3.411990156250000,SPI,MOSI: 0x100
3.412085375000000,SPI,MOSI: 0x100
3.412180656250000,SPI,MOSI: 0x100
3.412275906250000,SPI,MOSI: 0x100
3.412371343750000,SPI,MOSI: 0x100
3.412466593750000,SPI,MOSI: 0x100
3.412562031250000,SPI,MOSI: 0x100
3.412657343750000,SPI,MOSI: 0x100
3.412752687500000,SPI,MOSI: 0x100
3.412851625000000,SPI,MOSI: 0x026
3.412948218750000,SPI,MOSI: 0x100
3.413043593750000,SPI,MOSI: 0x100
3.413138875000000,SPI,MOSI: 0x100
3.413234312500000,SPI,MOSI: 0x100
3.413329593750000,SPI,MOSI: 0x100
3.413424906250000,SPI,MOSI: 0x100
3.413520312500000,SPI,MOSI: 0x100
3.413615593750000,SPI,MOSI: 0x100
3.413711000000000,SPI,MOSI: 0x100
3.413806343750000,SPI,MOSI: 0x100
3.413901625000000,SPI,MOSI: 0x100
3.413997062500000,SPI,MOSI: 0x100
3.414092343750000,SPI,MOSI: 0x100
3.414187625000000,SPI,MOSI: 0x100
3.414283062500000,SPI,MOSI: 0x100
3.414378343750000,SPI,MOSI: 0x100
3.414473812500000,SPI,MOSI: 0x100
3.414568906250000,SPI,MOSI: 0x100
3.414664218750000,SPI,MOSI: 0x100
3.414759437500000,SPI,MOSI: 0x100
3.414854718750000,SPI,MOSI: 0x100
3.414949968750000,SPI,MOSI: 0x100
3.415045218750000,SPI,MOSI: 0x100
3.415140437500000,SPI,MOSI: 0x100
3.415235718750000,SPI,MOSI: 0x100
3.415331000000000,SPI,MOSI: 0x100
3.415426437500000,SPI,MOSI: 0x100
3.415521718750000,SPI,MOSI: 0x100
3.415617031250000,SPI,MOSI: 0x100
3.415712375000000,SPI,MOSI: 0x100
3.415807781250000,SPI,MOSI: 0x100
3.415903031250000,SPI,MOSI: 0x100
3.415998500000000,SPI,MOSI: 0x100
3.416093781250000,SPI,MOSI: 0x100
3.416189125000000,SPI,MOSI: 0x100
3.416284531250000,SPI,MOSI: 0x100
3.416379812500000,SPI,MOSI: 0x100
3.416475250000000,SPI,MOSI: 0x100
3.416570312500000,SPI,MOSI: 0x100
3.416665687500000,SPI,MOSI: 0x100
3.416760937500000,SPI,MOSI: 0x100
3.416856156250000,SPI,MOSI: 0x100
3.416951437500000,SPI,MOSI: 0x100
3.417046656250000,SPI,MOSI: 0x100
3.417141937500000,SPI,MOSI: 0x100
3.417237093750000,SPI,MOSI: 0x100
3.417332406250000,SPI,MOSI: 0x100
3.417427687500000,SPI,MOSI: 0x100
3.417522875000000,SPI,MOSI: 0x100
3.417618156250000,SPI,MOSI: 0x100
3.417713343750000,SPI,MOSI: 0x100
3.417808656250000,SPI,MOSI: 0x100
3.417903843750000,SPI,MOSI: 0x100
3.417999156250000,SPI,MOSI: 0x100
3.418094375000000,SPI,MOSI: 0x100
3.418189656250000,SPI,MOSI: 0x100
3.418284875000000,SPI,MOSI: 0x100
3.418380156250000,SPI,MOSI: 0x100
3.418475468750000,SPI,MOSI: 0x100
3.418570781250000,SPI,MOSI: 0x100
3.418666187500000,SPI,MOSI: 0x100
3.418761468750000,SPI,MOSI: 0x100
3.418856875000000,SPI,MOSI: 0x100
3.418952218750000,SPI,MOSI: 0x100
3.419047500000000,SPI,MOSI: 0x100
3.419142812500000,SPI,MOSI: 0x100
3.419238250000000,SPI,MOSI: 0x100
3.419333562500000,SPI,MOSI: 0x100
3.419428875000000,SPI,MOSI: 0x100
3.419524312500000,SPI,MOSI: 0x100
3.419619593750000,SPI,MOSI: 0x100
3.419714875000000,SPI,MOSI: 0x100
3.419810343750000,SPI,MOSI: 0x100
3.419905625000000,SPI,MOSI: 0x100
3.420000968750000,SPI,MOSI: 0x100
3.420096343750000,SPI,MOSI: 0x100
3.420191656250000,SPI,MOSI: 0x100
3.420286937500000,SPI,MOSI: 0x100
